arm,architecture,pipeline_workers,seed,run_id,run_dir,test_f1_macro,validation_f1_macro,test_precision_macro,test_recall_macro,accuracy,subset_size,reduction_percent,selection_elapsed_seconds,candidate_count,candidates_per_second,cpu_cores_median,memory_mib_median,cpu_hours,memory_gib_hours,cpu_hours_per_candidate,memory_gib_hours_per_candidate,selection_horizon_seconds,stop_reason,anytime_auc_normalized,target_0_93_reached,time_to_0_93_seconds_censored,target_0_94_reached,time_to_0_94_seconds_censored,target_0_945_reached,time_to_0_945_seconds_censored,target_0_95_reached,time_to_0_95_seconds_censored,construction_active_seconds,local_search_active_seconds,construction_local_search_overlap_seconds,local_search_overlap_percent,unique_candidate_count,distinct_qualified_count,quality_yield_auc_normalized,qualified_subset_throughput,reached_quality_threshold,time_to_first_qualified_seconds_censored,cpu_hours_per_qualified_subset,memory_gib_hours_per_qualified_subset
distributed-w1,distributed,1,102,ablation-distributed-w1-s102-cf787c1cf68b,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w1/seed-102/ablation-distributed-w1-s102-cf787c1cf68b,0.94341323716,0.945090449204,0.944676922368,0.942236111111,0.932975,12,76.47058823529412,2700.0,243,0.09,2.35905,3790.382,1.7692875,2.77615869140625,0.007281018518518518,0.011424521363811729,2700.0,run_timeout,0.8818503592667593,True,1213.656,True,1231.7820000000002,True,1231.7820000000002,False,2700.0,2616.912026643753,2582.1585800647736,2582.101240634918,99.99777939936385,232,1,0.5437844444444445,0.00037037037037037035,True,1231.782,1.7692875,2.77615869140625
distributed-w2,distributed,2,102,ablation-distributed-w2-s102-0164dacb57c7,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w2/seed-102/ablation-distributed-w2-s102-0164dacb57c7,0.946084035901,0.945577966908,0.947896692375,0.944402777778,0.936075,7,86.27450980392157,2700.0,330,0.12222222222222222,3.1244500000000004,4169.366,2.3433375000000005,3.05373486328125,0.007101022727272729,0.009253742009943182,2700.0,run_timeout,0.8978166455020851,True,455.586,True,455.586,True,504.0,False,2700.0,2621.044174671173,2595.481950044632,2595.4328627586365,99.99810874099916,310,3,2.051245925925926,0.0011111111111111111,True,504.0,0.7811125000000002,1.01791162109375
distributed-w4,distributed,4,102,ablation-distributed-w4-s102-9320c3f00e91,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w4/seed-102/ablation-distributed-w4-s102-9320c3f00e91,0.946084035901,0.945577966908,0.947896692375,0.944402777778,0.936075,7,86.27450980392157,2700.0,329,0.12185185185185185,4.14935,4540.866,3.1120125,3.32582958984375,0.009459004559270517,0.010108904528400455,2700.0,run_timeout,0.8894657152522408,True,569.738,True,569.738,True,677.214,False,2700.0,2617.1581559181213,2577.5542120933533,2577.5052938461304,99.99810214477766,305,2,1.487268888888889,0.0007407407407407407,True,677.214,1.55600625,1.662914794921875
monolith,monolith,0,102,ablation-monolith-s102-46490c955dd5,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/monolith/seed-102/ablation-monolith-s102-46490c955dd5,0.94341323716,0.945090449204,0.944676922368,0.942236111111,0.932975,12,76.47058823529412,2700.0,198,0.07333333333333333,1.00455,1328.1280000000002,0.7534125,0.9727500000000001,0.0038051136363636364,0.004912878787878788,2700.0,run_timeout,0.890588427233082,True,788.273,True,828.926,True,841.622,False,2700.0,19.849000000000004,2611.582,0.0,0.0,183,1,0.6882881481481482,0.00037037037037037035,True,841.622,0.7534125,0.9727500000000001
distributed-w1,distributed,1,103,ablation-distributed-w1-s103-6ac2ce614962,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w1/seed-103/ablation-distributed-w1-s103-6ac2ce614962,0.944747156989,0.944867089472,0.945680014765,0.943861111111,0.934575,12,76.47058823529412,2700.0,229,0.08481481481481482,2.1668499999999993,3928.483,1.6251374999999995,2.8773068847656247,0.007096670305676854,0.012564658885439409,2700.0,run_timeout,0.8787455809156816,True,1093.964,True,1143.062,False,2700.0,False,2700.0,2616.9963150024414,2577.46569108963,2577.4128489494324,99.99794984118002,218,0,0.0,0.0,False,2700.0,,
distributed-w2,distributed,2,103,ablation-distributed-w2-s103-789ea461d51d,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w2/seed-103/ablation-distributed-w2-s103-789ea461d51d,0.944747156989,0.944867089472,0.945680014765,0.943861111111,0.934575,12,76.47058823529412,2700.0,325,0.12037037037037036,3.2169000000000003,3880.1580000000004,2.412675,2.8419125976562505,0.007423615384615385,0.008744346454326925,2700.0,run_timeout,0.8878543663493963,True,1060.31,True,1132.743,False,2700.0,False,2700.0,2621.053715467453,2594.257840871811,2594.2176694869995,99.99845152689997,305,0,0.0,0.0,False,2700.0,,
distributed-w4,distributed,4,103,ablation-distributed-w4-s103-f1eae74d4d8d,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w4/seed-103/ablation-distributed-w4-s103-f1eae74d4d8d,0.946532930045,0.947335452966,0.947626167907,0.9455,0.9366,11,78.43137254901961,2700.0,344,0.1274074074074074,4.094200000000001,4467.469999999999,3.0706500000000005,3.2720727539062495,0.008926308139534885,0.00951183940089026,2700.0,run_timeout,0.8937780529582742,True,827.818,True,827.818,True,925.5219999999999,False,2700.0,2587.0259997844696,2586.6940219402313,2556.040411710739,98.81495028134408,319,3,0.9053240740740741,0.0011111111111111111,True,925.522,1.0235500000000002,1.0906909179687498
monolith,monolith,0,103,ablation-monolith-s103-2e4acf0bd987,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/monolith/seed-103/ablation-monolith-s103-2e4acf0bd987,0.944747156989,0.944867089472,0.945680014765,0.943861111111,0.934575,12,76.47058823529412,2700.0,188,0.06962962962962962,1.0038,1324.5439999999999,0.75285,0.9701249999999999,0.004004521276595745,0.005160239361702127,2700.0,run_timeout,0.885418333972568,True,714.876,True,752.256,False,2700.0,False,2700.0,21.804999999999993,2603.188,0.0,0.0,174,0,0.0,0.0,False,2700.0,,
distributed-w1,distributed,1,104,ablation-distributed-w1-s104-5eb4c8d5ae91,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w1/seed-104/ablation-distributed-w1-s104-5eb4c8d5ae91,0.946203973438,0.946335035692,0.947538113941,0.944958333333,0.936175,11,78.43137254901961,2700.0,234,0.08666666666666667,2.1172500000000003,3735.4440000000004,1.5879375000000002,2.7359208984375,0.006786057692307694,0.011691969651442308,2700.0,run_timeout,0.8830357587463186,True,974.3980000000001,True,974.3980000000001,True,1009.9580000000001,False,2700.0,2618.353260755539,2586.5784261226654,2586.4914507865906,99.99663743673122,223,2,1.1666925925925924,0.0007407407407407407,True,1009.958,0.7939687500000001,1.36796044921875
distributed-w2,distributed,2,104,ablation-distributed-w2-s104-ebdd16938c44,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w2/seed-104/ablation-distributed-w2-s104-ebdd16938c44,0.946203973438,0.946335035692,0.947538113941,0.944958333333,0.936175,11,78.43137254901961,2700.0,327,0.12111111111111111,3.13135,4128.702,2.3485125,3.02395166015625,0.007181995412844037,0.00924755859375,2700.0,run_timeout,0.8880336238308815,True,779.048,True,779.048,True,1272.5900000000001,False,2700.0,2620.7876648902893,2595.2509582042694,2595.2075431346893,99.99832713405064,307,2,0.9536474074074074,0.0007407407407407407,True,1272.59,1.17425625,1.511975830078125
distributed-w4,distributed,4,104,ablation-distributed-w4-s104-d11402fe7f16,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w4/seed-104/ablation-distributed-w4-s104-d11402fe7f16,0.946203973438,0.946335035692,0.947538113941,0.944958333333,0.936175,11,78.43137254901961,2700.0,306,0.11333333333333333,4.08005,4944.452,3.0600375,3.6214248046875,0.010000122549019608,0.011834721583946078,2700.0,run_timeout,0.8828768990215519,True,902.013,True,902.013,True,2130.4120000000003,False,2700.0,2589.7450013160706,2590.299432992935,2563.387993335724,98.9610683879077,284,2,0.2136562962962964,0.0007407407407407407,True,2130.412,1.53001875,1.81071240234375
monolith,monolith,0,104,ablation-monolith-s104-bdcdf18ca98a,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/monolith/seed-104/ablation-monolith-s104-bdcdf18ca98a,0.946203973438,0.946335035692,0.947538113941,0.944958333333,0.936175,11,78.43137254901961,2700.0,191,0.07074074074074074,1.0042,1326.592,0.75315,0.9716250000000001,0.003943193717277487,0.005087041884816754,2700.0,run_timeout,0.8961595146975952,True,641.54,True,641.54,True,692.389,False,2700.0,18.182000000000002,2601.4159999999997,0.0,0.0,176,2,1.4249859259259259,0.0007407407407407407,True,692.389,0.376575,0.48581250000000004
distributed-w1,distributed,1,105,ablation-distributed-w1-s105-31771bae6f1b,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w1/seed-105/ablation-distributed-w1-s105-31771bae6f1b,0.945494313965,0.945709301589,0.947001800324,0.944083333333,0.9355,8,84.31372549019608,2700.0,244,0.09037037037037036,2.29425,3690.2189999999996,1.7206875,2.702797119140625,0.007051997950819672,0.011077037373527152,2700.0,run_timeout,0.9089241594796666,True,206.046,True,206.046,True,220.267,False,2700.0,2618.3093881607056,2601.9904940128326,2601.9340209960938,99.99782962248061,233,4,3.382616666666667,0.0014814814814814814,True,220.267,0.430171875,0.6756992797851562
distributed-w2,distributed,2,105,ablation-distributed-w2-s105-ad62358a364c,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w2/seed-105/ablation-distributed-w2-s105-ad62358a364c,0.945494313965,0.945709301589,0.947001800324,0.944083333333,0.9355,8,84.31372549019608,2700.0,300,0.1111111111111111,3.1971999999999996,4127.592,2.3978999999999995,3.0231386718749995,0.007992999999999998,0.010077128906249998,2700.0,run_timeout,0.9084748185997741,True,214.133,True,214.133,True,228.931,False,2700.0,2617.7636404037476,2600.7823169231415,2600.7384634017944,99.99831383345459,282,5,3.680275925925926,0.001851851851851852,True,228.931,0.4795799999999999,0.604627734375
distributed-w4,distributed,4,105,ablation-distributed-w4-s105-c4f016f838ce,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w4/seed-105/ablation-distributed-w4-s105-c4f016f838ce,0.945494313965,0.945709301589,0.947001800324,0.944083333333,0.9355,8,84.31372549019608,2700.0,296,0.10962962962962963,4.1114,4505.374,3.08355,3.29983447265625,0.010417398648648648,0.011148089434649493,2700.0,run_timeout,0.908037095634389,True,243.73399999999998,True,243.73399999999998,True,262.921,False,2700.0,2619.917100429535,2602.3581709861755,2602.312316417694,99.99823796090051,275,4,3.177103703703704,0.0014814814814814814,True,262.921,0.7708875,0.8249586181640625
monolith,monolith,0,105,ablation-monolith-s105-db1be6d978ff,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/monolith/seed-105/ablation-monolith-s105-db1be6d978ff,0.945494313965,0.945709301589,0.947001800324,0.944083333333,0.9355,8,84.31372549019608,2700.0,197,0.07296296296296297,1.00415,1336.32,0.7531125000000001,0.97875,0.0038229060913705587,0.0049682741116751266,2700.0,run_timeout,0.9121970218421132,True,157.476,True,157.476,True,174.195,False,2700.0,7.8629999999999995,2619.053,0.0,0.0,182,4,3.548509629629629,0.0014814814814814814,True,174.195,0.18827812500000002,0.2446875
distributed-w1,distributed,1,106,ablation-distributed-w1-s106-0f026f2b7998,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w1/seed-106/ablation-distributed-w1-s106-0f026f2b7998,0.94442791735,0.944834066453,0.945541370979,0.943375,0.934,12,76.47058823529412,2700.0,224,0.08296296296296296,2.2168,3941.452,1.6626,2.8868056640625,0.007422321428571429,0.012887525285993304,2700.0,run_timeout,0.8488868985759335,True,1242.087,True,1258.2649999999999,False,2700.0,False,2700.0,2621.5129981040955,2568.1846079826355,2568.1303050518036,99.99788555189284,213,0,0.0,0.0,False,2700.0,,
distributed-w2,distributed,2,106,ablation-distributed-w2-s106-f1e8af1fa6e7,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w2/seed-106/ablation-distributed-w2-s106-f1e8af1fa6e7,0.94442791735,0.944834066453,0.945541370979,0.943375,0.934,12,76.47058823529412,2700.0,295,0.10925925925925926,3.1987,3933.352,2.399025,2.880873046875,0.00813228813559322,0.009765671345338983,2700.0,run_timeout,0.8407623466326963,True,1386.054,True,1386.054,False,2700.0,False,2700.0,2619.7541806697845,2561.4775240421295,2561.439601659775,99.99851951141484,276,0,0.0,0.0,False,2700.0,,
distributed-w4,distributed,4,106,ablation-distributed-w4-s106-bb9b81d51be3,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w4/seed-106/ablation-distributed-w4-s106-bb9b81d51be3,0.919692854508,0.920772314287,0.924022173017,0.917041666667,0.907475,9,82.35294117647058,2700.0,215,0.07962962962962963,4.129849999999999,4691.9,3.0973874999999995,3.4364501953124993,0.01440645348837209,0.015983489280523254,2700.0,run_timeout,0.8238671571515038,True,2407.226,True,2407.226,False,2700.0,False,2700.0,2616.0422258377075,2551.987169981003,2551.9460928440094,99.9983903862262,201,0,0.0,0.0,False,2700.0,,
monolith,monolith,0,106,ablation-monolith-s106-794cd4f8ad6c,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/monolith/seed-106/ablation-monolith-s106-794cd4f8ad6c,0.94442791735,0.944834066453,0.945541370979,0.943375,0.934,12,76.47058823529412,2700.0,184,0.06814814814814815,1.0050499999999998,1359.8719999999998,0.7537874999999998,0.9959999999999999,0.004096671195652173,0.005413043478260869,2700.0,run_timeout,0.8586656714493334,True,810.206,True,833.413,False,2700.0,False,2700.0,39.732,2580.6839999999997,0.0,0.0,170,0,0.0,0.0,False,2700.0,,
distributed-w1,distributed,1,107,ablation-distributed-w1-s107-6e897d39fcc4,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w1/seed-107/ablation-distributed-w1-s107-6e897d39fcc4,0.944519700581,0.94377950386,0.945029711013,0.944027777778,0.934025,13,74.50980392156863,2700.0,209,0.07740740740740741,2.2253999999999996,3889.686,1.6690499999999997,2.84889111328125,0.007985885167464114,0.013631057958283494,2700.0,run_timeout,0.8487640061029407,True,1432.416,True,1499.922,False,2700.0,False,2700.0,2620.313834667206,2542.3518290519714,2542.284730911255,99.99736078461093,199,0,0.0,0.0,False,2700.0,,
distributed-w2,distributed,2,107,ablation-distributed-w2-s107-d6507cb208fc,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w2/seed-107/ablation-distributed-w2-s107-d6507cb208fc,0.947666947672,0.947909170648,0.947947735012,0.947416666667,0.937625,7,86.27450980392157,2700.0,288,0.10666666666666667,3.15685,4205.873,2.3676375,3.0804733886718747,0.008220963541666666,0.010696088155110675,2700.0,run_timeout,0.8711608814262519,True,529.425,True,529.425,True,529.425,False,2700.0,2615.7422335147858,2529.988427877426,2529.9124236106873,99.99699586504423,270,9,6.505181481481482,0.0033333333333333335,True,529.425,0.2630708333333333,0.3422748209635416
distributed-w4,distributed,4,107,ablation-distributed-w4-s107-6427cd9869a3,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w4/seed-107/ablation-distributed-w4-s107-6427cd9869a3,0.947666947672,0.947909170648,0.947947735012,0.947416666667,0.937625,7,86.27450980392157,2700.0,257,0.09518518518518519,4.12235,4773.292,3.0917624999999997,3.4960634765625,0.012030204280155641,0.01360335983098249,2700.0,run_timeout,0.8696293104533481,True,741.824,True,741.824,True,741.824,False,2700.0,2616.4394793510437,2531.485988140106,2531.4415714740753,99.99824543109308,239,9,4.936735925925927,0.0033333333333333335,True,741.824,0.34352916666666666,0.38845149739583335
monolith,monolith,0,107,ablation-monolith-s107-111dd762746d,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/monolith/seed-107/ablation-monolith-s107-111dd762746d,0.944519700581,0.94377950386,0.945029711013,0.944027777778,0.934025,13,74.50980392156863,2700.0,179,0.0662962962962963,1.0038,1356.8000000000002,0.75285,0.9937500000000001,0.00420586592178771,0.005551675977653632,2700.0,run_timeout,0.8382095555062865,True,933.419,True,997.512,False,2700.0,False,2700.0,63.441,2569.367,0.0,0.0,165,0,0.0,0.0,False,2700.0,,
distributed-w1,distributed,1,108,ablation-distributed-w1-s108-678c0686d692,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w1/seed-108/ablation-distributed-w1-s108-678c0686d692,0.943178828572,0.941145679406,0.944446657223,0.941986111111,0.932725,12,76.47058823529412,2700.0,233,0.0862962962962963,2.18155,3820.4480000000003,1.6361625000000002,2.7981796875000002,0.007022156652360516,0.01200935488197425,2700.0,run_timeout,0.8669538825073222,True,1262.124,True,1319.746,False,2700.0,False,2700.0,2619.548721551895,2594.382508993149,2594.3250935077667,99.99778693060168,221,0,0.0,0.0,False,2700.0,,
distributed-w2,distributed,2,108,ablation-distributed-w2-s108-9b547d2a728c,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w2/seed-108/ablation-distributed-w2-s108-9b547d2a728c,0.945503608567,0.944165243187,0.947047860167,0.944083333333,0.9354,9,82.35294117647058,2700.0,311,0.11518518518518518,3.24115,4021.703,2.4308625000000004,2.945583251953125,0.007816278135048232,0.009471328784415194,2700.0,run_timeout,0.8720589504324076,True,1023.629,True,1023.629,False,2700.0,False,2700.0,2617.590273618698,2591.892637014389,2591.8485867977142,99.99830046136766,291,0,0.0,0.0,False,2700.0,,
distributed-w4,distributed,4,108,ablation-distributed-w4-s108-249a3a6f97c4,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w4/seed-108/ablation-distributed-w4-s108-249a3a6f97c4,0.945503608567,0.944165243187,0.947047860167,0.944083333333,0.9354,9,82.35294117647058,2700.0,311,0.11518518518518518,4.7337,4663.763999999999,3.550275,3.415842773437499,0.011415675241157556,0.01098341727793408,2700.0,run_timeout,0.8810180161059038,True,811.41,True,811.41,False,2700.0,False,2700.0,2601.5189990997314,2590.167827129364,2575.1786391735077,99.42130437267964,284,0,0.0,0.0,False,2700.0,,
monolith,monolith,0,108,ablation-monolith-s108-0de7e9987ced,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/monolith/seed-108/ablation-monolith-s108-0de7e9987ced,0.942151327899,0.941188291354,0.945841123025,0.939402777778,0.933125,14,72.54901960784314,2700.0,190,0.07037037037037037,1.00435,1332.7359999999999,0.7532625000000001,0.9761249999999999,0.003964539473684211,0.0051375,2700.0,run_timeout,0.8714219112613091,True,844.836,True,856.57,False,2700.0,False,2700.0,14.477000000000004,2617.501,0.0,0.0,176,0,0.0,0.0,False,2700.0,,
distributed-w1,distributed,1,109,ablation-distributed-w1-s109-ded84ce279d4,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w1/seed-109/ablation-distributed-w1-s109-ded84ce279d4,0.945855191116,0.946438644627,0.947207742369,0.944597222222,0.935725,10,80.3921568627451,2700.0,226,0.0837037037037037,2.3078000000000003,3874.005,1.7308500000000002,2.837406005859375,0.007658628318584072,0.012554893831236171,2700.0,run_timeout,0.8900347454554631,True,823.5939999999999,True,823.5939999999999,True,947.8489999999999,False,2700.0,2616.2202355861664,2586.5771248340607,2586.5281913280487,99.99810817525825,215,2,1.2285899999999998,0.0007407407407407407,True,947.849,0.8654250000000001,1.4187030029296874
distributed-w2,distributed,2,109,ablation-distributed-w2-s109-8a64c4b730de,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w2/seed-109/ablation-distributed-w2-s109-8a64c4b730de,0.945855191116,0.946438644627,0.947207742369,0.944597222222,0.935725,10,80.3921568627451,2700.0,288,0.10666666666666667,3.1374,3902.727,2.35305,2.858442626953125,0.0081703125,0.009925148010253907,2700.0,run_timeout,0.8847959262598482,True,1064.3780000000002,True,1064.3780000000002,True,1230.606,False,2700.0,2616.840385913849,2587.8957040309906,2587.862804889679,99.99872873001564,269,2,1.0019777777777779,0.0007407407407407407,True,1230.606,1.176525,1.4292213134765626
distributed-w4,distributed,4,109,ablation-distributed-w4-s109-53e1248e3c5d,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w4/seed-109/ablation-distributed-w4-s109-53e1248e3c5d,0.945855191116,0.946438644627,0.947207742369,0.944597222222,0.935725,10,80.3921568627451,2700.0,244,0.09037037037037036,4.7365,4320.608,3.5523750000000005,3.1645078124999997,0.014558913934426232,0.01296929431352459,2700.0,run_timeout,0.8778629512516963,True,1705.162,True,1705.162,True,2016.9990000000003,False,2700.0,2618.744351863861,2587.593729019165,2587.5456459522247,99.99814178453128,226,2,0.32537592592592596,0.0007407407407407407,True,2016.999,1.7761875000000003,1.5822539062499998
monolith,monolith,0,109,ablation-monolith-s109-2161ec2ca77d,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/monolith/seed-109/ablation-monolith-s109-2161ec2ca77d,0.945855191116,0.946438644627,0.947207742369,0.944597222222,0.935725,10,80.3921568627451,2700.0,194,0.07185185185185185,1.0034999999999998,1347.584,0.7526249999999999,0.9870000000000001,0.00387951030927835,0.005087628865979382,2700.0,run_timeout,0.8984927668658758,True,547.582,True,547.582,True,638.367,False,2700.0,16.17,2611.765,0.0,0.0,179,2,1.4749703703703705,0.0007407407407407407,True,638.366,0.37631249999999994,0.49350000000000005
distributed-w1,distributed,1,110,ablation-distributed-w1-s110-54278ddc4ddb,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w1/seed-110/ablation-distributed-w1-s110-54278ddc4ddb,0.945296984633,0.946190238827,0.945788409262,0.944819444444,0.93485,12,76.47058823529412,2700.0,221,0.08185185185185186,2.1610500000000004,3855.0780000000004,1.6207875000000003,2.8235434570312505,0.007333880090497739,0.012776214737697966,2700.0,run_timeout,0.8695983074771518,True,1188.251,True,1188.251,True,1240.0919999999999,False,2700.0,2617.278139591217,2580.6966168880463,2580.553943634033,99.99447152163957,211,5,1.602678148148148,0.001851851851851852,True,1240.092,0.32415750000000004,0.5647086914062501
distributed-w2,distributed,2,110,ablation-distributed-w2-s110-b11f5ee39c0f,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w2/seed-110/ablation-distributed-w2-s110-b11f5ee39c0f,0.945296984633,0.946190238827,0.945788409262,0.944819444444,0.93485,12,76.47058823529412,2700.0,294,0.10888888888888888,3.1942999999999997,3985.872,2.3957249999999997,2.91933984375,0.008148724489795917,0.009929727359693878,2700.0,run_timeout,0.8738588955917925,True,1033.1580000000001,True,1033.1580000000001,True,1729.411,False,2700.0,2617.482831478119,2567.269395828247,2567.2200112342834,99.9980763766341,276,4,0.8434133333333331,0.0014814814814814814,True,1729.411,0.5989312499999999,0.7298349609375
distributed-w4,distributed,4,110,ablation-distributed-w4-s110-3a7d7c05c9b8,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w4/seed-110/ablation-distributed-w4-s110-3a7d7c05c9b8,0.945300933198,0.94349446274,0.950435537795,0.941944444444,0.937325,10,80.3921568627451,2700.0,283,0.10481481481481482,4.1091,4318.673999999999,3.081825,3.1630913085937493,0.010889840989399293,0.011177001090437276,2700.0,run_timeout,0.860809844028874,True,1898.11,True,1898.11,False,2700.0,False,2700.0,2604.5610003471375,2580.85991191864,2565.912301301956,99.42082828488077,264,0,0.0,0.0,False,2700.0,,
monolith,monolith,0,110,ablation-monolith-s110-2bd9dde8a560,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/monolith/seed-110/ablation-monolith-s110-2bd9dde8a560,0.945296984633,0.946190238827,0.945788409262,0.944819444444,0.93485,12,76.47058823529412,2700.0,172,0.0637037037037037,1.0034,1318.4,0.75255,0.9656250000000002,0.004375290697674419,0.005614098837209303,2700.0,run_timeout,0.8574958662625393,True,796.373,True,796.373,True,846.689,False,2700.0,30.718000000000004,2597.767,0.0,0.0,158,5,2.6471274074074076,0.001851851851851852,True,846.689,0.15051,0.19312500000000005
distributed-w1,distributed,1,111,ablation-distributed-w1-s111-1caf6f67629c,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w1/seed-111/ablation-distributed-w1-s111-1caf6f67629c,0.943536628617,0.944833710105,0.944750842107,0.942402777778,0.932875,13,74.50980392156863,2700.0,247,0.09148148148148148,2.1518,3873.8319999999994,1.6138500000000002,2.837279296875,0.0065338056680161955,0.011486960716093116,2700.0,run_timeout,0.8796901096872148,True,993.3990000000001,True,1025.232,False,2700.0,False,2700.0,2619.797910451889,2578.895411968231,2578.8324596881866,99.99755894404433,236,0,0.0,0.0,False,2700.0,,
distributed-w2,distributed,2,111,ablation-distributed-w2-s111-edf6484125c3,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w2/seed-111/ablation-distributed-w2-s111-edf6484125c3,0.948014807323,0.947657314838,0.948278134924,0.947777777778,0.93805,9,82.35294117647058,2700.0,317,0.1174074074074074,3.14975,4037.096,2.3623125000000003,2.9568574218749997,0.007452089905362777,0.009327625936514195,2700.0,run_timeout,0.8996176421568147,True,416.09999999999997,True,615.2779999999999,True,615.2779999999999,False,2700.0,2580.837998867035,2584.2833139896393,2548.498739719391,98.61529987534517,297,9,5.0975922222222225,0.0033333333333333335,True,615.278,0.2624791666666667,0.3285397135416666
distributed-w4,distributed,4,111,ablation-distributed-w4-s111-689ac0994309,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w4/seed-111/ablation-distributed-w4-s111-689ac0994309,0.948014807323,0.947657314838,0.948278134924,0.947777777778,0.93805,9,82.35294117647058,2700.0,343,0.12703703703703703,4.1391,4850.256,3.104325,3.5524335937500005,0.009050510204081631,0.010356949252915453,2700.0,run_timeout,0.8947995964642962,True,677.92,True,879.767,True,1090.433,False,2700.0,2618.937525510788,2585.850412130356,2585.8035316467285,99.99818703806658,318,7,2.795744814814815,0.0025925925925925925,True,1090.433,0.44347499999999995,0.5074905133928572
monolith,monolith,0,111,ablation-monolith-s111-d2a5949ad9c1,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/monolith/seed-111/ablation-monolith-s111-d2a5949ad9c1,0.943536628617,0.944833710105,0.944750842107,0.942402777778,0.932875,13,74.50980392156863,2700.0,201,0.07444444444444444,1.0034,1342.976,0.75255,0.9836250000000001,0.003744029850746269,0.004893656716417911,2700.0,run_timeout,0.8835449879902532,True,661.628,True,702.024,False,2700.0,False,2700.0,25.567000000000007,2593.13,0.0,0.0,186,0,0.0,0.0,False,2700.0,,
distributed-w1,distributed,1,112,ablation-distributed-w1-s112-98c092849cdf,/home/idscps/nicolas/experiment-artifacts/pipeline-ablation/formal-v11/results/distributed-w1/seed-112/ablation-distributed-w1-s112-98c092849cdf,0.944047657239,0.943241938379,0.945858691243,0.942388888889,0.9339,12,76.47058823529412,2700.0,239,0.08851851851851852,2.14255,3963.3250000000003,1.6069125,2.902825927734375,0.006723483263598326,0.012145715178804917,2700.0,run_timeout,0.8629396465502778,True,1180.501,True,1180.501,False,2700.0,False,2700.0,2618.5155861377716,2572.3766071796417,2572.328554391861,99.99813196918186,227,0,0.0,0.0,False,2700.0,,
