campaign_id,arm_id,arm_code,architecture,architecture_label,seed,feature_selector,neighborhood_controller,local_search,status,stop_reason,validation_f1_macro,validation_f1_weighted,validation_precision_macro,validation_recall_macro,test_f1_macro,test_f1_weighted,test_precision_macro,test_recall_macro,accuracy,subset_size,dimensionality_reduction_percent,selected_features,accepted_improvement_count,candidate_count,internal_metric_rows,end_to_end_time_seconds,classifier_time_seconds,run_id,result_sha256,best_message_count,best_message_unique_subsets,internal_best_f1,internal_time_to_target_ms,internal_target_reached,resource_sample_count,cpu_cores_median,cpu_cores_q1,cpu_cores_q3,cpu_cores_peak,cpu_budget_utilization_median_percent,memory_mib_median,memory_mib_q1,memory_mib_q3,memory_mib_peak,memory_budget_utilization_peak_percent,pids_median,network_rx_final_mib,network_tx_final_mib,disk_read_final_mib,disk_write_final_mib
gfshield-10d-2026-v1,distributed-gr-rvnd-bitflip,GR-RVND-BF,distributed,G-FShield,44,gr,rvnd,bitflip,timeout,run_timeout,0.940220981237,0.930210281889,0.943010417825,0.938083333333,0.941619153448,0.931539216218,0.944885849124,0.939055555556,0.932075,19,62.745098039215684,"0,10,13,19,20,21,22,23,28,36,41,42,44,47,48,49,5,50,7",9,,103,2808.795,17.586,distributed-gr-rvnd-bitflip-s44-f76cbaff195f,8f6f59c0b1e20287b3dbb3bc321d435a5248413edf2b2c5da2ee252c712a7638,9,9,0.94022095,,False,72,4.07985,4.020300000000001,4.899100000000001,6.458799999999999,50.998125,5957.272,5286.207,6700.471,7602.38,46.4012451171875,379.0,10.152530670166016,10.119438171386719,0.0,38.916587829589844
gfshield-10d-2026-v1,distributed-gr-rvnd-bitflip,GR-RVND-BF,distributed,G-FShield,45,gr,rvnd,bitflip,timeout,run_timeout,0.94034530029,0.930230064691,0.943580270854,0.937972222222,0.94132336834,0.931326311136,0.945370282081,0.938375,0.932075,16,68.62745098039215,"0,16,19,20,21,22,23,28,36,41,44,47,48,49,7,8",9,,128,2800.243,14.989,distributed-gr-rvnd-bitflip-s45-2a7737209264,274fc8ae1bf28d247563b25648de44edab34caace6c12366475e01a4730c1480,9,9,0.9403453,,False,72,4.0824,4.042275,4.79445,5.9748,51.03,5667.178,5482.657,6146.78,7068.22,43.1409912109375,379.0,9.827518463134766,9.801006317138672,0.003910064697265625,38.893699645996094
gfshield-10d-2026-v1,distributed-gr-rvnd-bitflip,GR-RVND-BF,distributed,G-FShield,46,gr,rvnd,bitflip,timeout,run_timeout,0.940234009558,0.930053930469,0.94363896136,0.937666666667,0.940152040792,0.929989937254,0.943918525586,0.937277777778,0.9306,18,64.70588235294117,"0,1,14,19,20,21,22,23,28,36,41,42,44,47,48,49,5,7",8,,223,2802.495,15.932,distributed-gr-rvnd-bitflip-s46-9ec898b8786e,770d79080867443d69bcd313f713deccecd48e66924c48f8be0950c47e670b91,8,8,0.940234,,False,72,4.1972000000000005,4.023124999999999,4.96485,5.4144,52.465,5927.540000000001,5444.898999999999,6239.805,7172.344,43.776513671875,379.0,9.638786315917969,9.602642059326172,0.003910064697265625,38.83838653564453
gfshield-10d-2026-v1,distributed-gr-rvnd-bitflip,GR-RVND-BF,distributed,G-FShield,47,gr,rvnd,bitflip,timeout,run_timeout,0.942047080245,0.931645578411,0.943804902851,0.940444444444,0.942226521155,0.93174880085,0.944074127398,0.940527777778,0.931675,12,76.47058823529412,"19,21,22,23,28,36,41,47,48,49,6,9",11,,216,2803.181,11.653,distributed-gr-rvnd-bitflip-s47-98c3a199246c,73623a96e7820e5394c488b39baf658da25c92c09f14bcae19eb36f0ec21c6c8,11,11,0.94204706,,False,72,4.07255,4.020625,4.457025,5.141299999999999,50.906875,5623.7,5165.285,6070.072,6507.808,39.7205078125,378.0,10.019207000732422,9.992122650146484,0.0,38.918495178222656
gfshield-10d-2026-v1,distributed-gr-rvnd-bitflip,GR-RVND-BF,distributed,G-FShield,48,gr,rvnd,bitflip,timeout,run_timeout,0.941995786872,0.932553346836,0.949008263357,0.937472222222,0.942095151962,0.932798618892,0.949379429277,0.937402777778,0.933925,12,76.47058823529412,"0,19,21,22,23,28,36,41,47,48,49,8",13,,187,2796.804,11.872,distributed-gr-rvnd-bitflip-s48-3b0d820efac1,4328d0b14e2114554a341156da620e9c3aa6c8e5c3b710c53a7831504b68fd68,13,13,0.9419958,,False,72,4.103,4.024425,4.854025,5.083200000000001,51.287499999999994,6419.304,6022.9625,6934.3355,8042.548,49.087817382812496,378.0,9.682369232177734,9.64193344116211,0.0,42.308807373046875
gfshield-10d-2026-v1,distributed-gr-rvnd-bitflip,GR-RVND-BF,distributed,G-FShield,49,gr,rvnd,bitflip,timeout,run_timeout,0.941630322708,0.932204382991,0.946953416177,0.938208333333,0.942257228735,0.932802235251,0.947877824859,0.938527777778,0.933875,15,70.58823529411765,"0,13,19,2,21,22,23,28,36,41,47,48,49,5,7",11,,150,2801.14,13.366,distributed-gr-rvnd-bitflip-s49-7b965afc3f0b,d8e03b395a293936f17399a856131716b4e699c4e7ce46d0b851dfdfeb5750bc,11,11,0.9416303,,False,72,4.056000000000001,4.0001,4.879275,5.3341,50.70000000000001,5570.778,5094.945000000001,5897.799,6849.0199999999995,41.8031005859375,378.0,9.826850891113281,9.797859191894531,0.0,38.908958435058594
gfshield-10d-2026-v1,distributed-gr-rvnd-iwss,GR-RVND-IWSS,distributed,G-FShield,42,gr,rvnd,iwss,timeout,run_timeout,0.943112326524,0.932730987725,0.944480145192,0.941833333333,0.942658076297,0.932136414588,0.944358668261,0.941097222222,0.931925,13,74.50980392156863,"19,21,22,23,28,36,41,47,48,49,5,50,9",6,,172,2797.757,12.936,distributed-gr-rvnd-iwss-s42-8b89cdb44e0e,5e9cba4a1e22dc8bbe8912e851dc58a7db2df08ee5a80a8a12e3e798d8a4938f,6,6,0.9431123,,False,72,4.099550000000001,4.0239,4.971275,5.535299999999999,51.244375000000005,5644.654,5127.117,6246.866000000001,7022.812,42.8638427734375,377.5,9.592819213867188,9.55648422241211,0.003910064697265625,40.36235809326172
gfshield-10d-2026-v1,distributed-gr-rvnd-iwss,GR-RVND-IWSS,distributed,G-FShield,43,gr,rvnd,iwss,timeout,run_timeout,0.939935719387,0.930061343236,0.944373806835,0.936902777778,0.939935735235,0.930031717506,0.94514982648,0.936291666667,0.930925,13,74.50980392156863,"11,13,19,21,22,23,28,36,41,47,48,49,9",10,,136,2799.252,12.28,distributed-gr-rvnd-iwss-s43-4b4f26ac5864,7c43294237e5394531fdf60560bfcf7bfbcfdc0ea919d2e158348fcc6baf147d,10,10,0.93993574,,False,72,4.13705,4.0212,4.9453000000000005,6.1976,51.713125000000005,5618.566,5209.383000000001,6074.66,7040.492,42.971752929687504,379.0,10.64920425415039,10.619926452636719,0.0,38.91563415527344
gfshield-10d-2026-v1,distributed-gr-rvnd-iwss,GR-RVND-IWSS,distributed,G-FShield,44,gr,rvnd,iwss,timeout,run_timeout,0.941341419625,0.930329192304,0.941543103783,0.941152777778,0.942063853234,0.931010423806,0.942271942045,0.941888888889,0.930775,11,78.43137254901961,"10,21,22,23,28,36,41,47,48,49,5",10,,155,2795.215,11.249,distributed-gr-rvnd-iwss-s44-d5a1c3723a5c,90fd86485606995c739b286ed0bcd1b7ed80283be2afe26f681e13244e87295d,10,10,0.9413414,,False,72,4.075100000000001,4.028525,4.549824999999999,5.6888,50.93875000000001,5862.034,5393.014999999999,6402.764,7808.96,47.662109375,376.0,12.752532958984375,12.709522247314453,0.0,38.89942169189453
gfshield-10d-2026-v1,distributed-gr-rvnd-iwss,GR-RVND-IWSS,distributed,G-FShield,45,gr,rvnd,iwss,timeout,run_timeout,0.94249070858,0.931996017217,0.944197402485,0.940930555556,0.941853573637,0.931340307155,0.94387377531,0.940013888889,0.931175,14,72.54901960784314,"1,17,19,21,22,23,28,36,41,47,48,49,5,9",5,,218,2802.53,13.006,distributed-gr-rvnd-iwss-s45-0b809fa55171,60be44c33477b3570c8c46dcb178310c60763b9c41aa3725b88420565c5f20d2,5,5,0.9424907,,False,72,4.0945,4.046500000000001,4.728275,5.4349,51.18125,6070.9,5539.456999999999,6515.854,7435.514,45.38277587890625,377.0,9.492301940917969,9.471321105957031,0.003910064697265625,38.94615173339844
